;x;y;comment_class;multiplier;
67338;37,4516;55,853355;-1;1;
67339;37,445608;55,866647;-1;1;
67340;37,455633;55,840386;-1;1;
67341;37,702822;55,7307;-1;1;
67342;37,445608;55,866647;-1;1;
67343;37,433463;55,804491;-1;1;
67344;37,702822;55,7307;-1;1;
67345;37,445608;55,866647;-1;1;
67346;37,433463;55,804491;-1;1;
67347;37,702822;55,7307;-1;1;
67348;37,445608;55,866647;-1;1;
67349;37,433463;55,804491;-1;1;
67350;37,702822;55,7307;-1;1;
67351;37,445608;55,866647;-1;1;
67352;37,433463;55,804491;-1;1;
67353;37,702822;55,7307;-1;1;
67354;37,445608;55,866647;-1;1;
67355;37,433463;55,804491;-1;1;
67356;37,702822;55,7307;-1;1;
67357;37,445608;55,866647;-1;1;
67358;37,433463;55,804491;-1;1;
67359;37,702822;55,7307;-1;1;
67360;37,445608;55,866647;-1;1;
67361;37,433463;55,804491;-1;1;
67362;37,702822;55,7307;-1;1;
67363;37,445608;55,866647;-1;1;
67364;37,433463;55,804491;-1;1;
67365;37,702822;55,7307;-1;1;
67366;37,445608;55,866647;-1;1;
67367;37,433463;55,804491;-1;1;
67368;37,702822;55,7307;-1;1;
67369;37,445608;55,866647;-1;1;
67370;37,433463;55,804491;-1;1;
67371;37,702822;55,7307;-1;1;
67372;37,445608;55,866647;-1;1;
67373;37,433463;55,804491;-1;1;
67374;37,702822;55,7307;-1;1;
67375;37,445608;55,866647;-1;1;
67376;37,433463;55,804491;-1;1;
67377;37,702822;55,7307;-1;1;
67378;37,445608;55,866647;-1;1;
67379;37,433463;55,804491;-1;1;
67380;37,702822;55,7307;-1;1;
67381;37,445608;55,866647;-1;1;
67382;37,433463;55,804491;-1;1;
67383;37,702822;55,7307;-1;1;
67384;37,445608;55,866647;-1;1;
67385;37,433463;55,804491;-1;1;
67386;37,702822;55,7307;-1;1;
67387;37,445608;55,866647;-1;1;
67388;37,433463;55,804491;-1;1;
67389;37,702822;55,7307;-1;1;
67390;37,445608;55,866647;-1;1;
67391;37,433463;55,804491;-1;1;
67392;37,702822;55,7307;-1;1;
67393;37,445608;55,866647;-1;1;
67394;37,433463;55,804491;-1;1;
67395;37,702822;55,7307;-1;1;
67396;37,445608;55,866647;-1;1;
67397;37,433463;55,804491;-1;1;
67398;37,702822;55,7307;-1;1;
67399;37,445608;55,866647;-1;1;
67400;37,433463;55,804491;-1;1;
67401;37,702822;55,7307;-1;1;
67402;37,445608;55,866647;-1;1;
67403;37,433463;55,804491;-1;1;
67404;37,702822;55,7307;-1;1;
67405;37,445608;55,866647;-1;1;
67406;37,433463;55,804491;-1;1;
67407;37,702822;55,7307;-1;1;
67408;37,445608;55,866647;-1;1;
67409;37,433463;55,804491;-1;1;
67410;37,702822;55,7307;-1;1;
67411;37,445608;55,866647;-1;1;
67412;37,433463;55,804491;-1;1;
67413;37,702822;55,7307;-1;1;
67414;37,445608;55,866647;-1;1;
67415;37,433463;55,804491;-1;1;
67416;37,702822;55,7307;-1;1;
67417;37,445608;55,866647;-1;1;
67418;37,433463;55,804491;-1;1;
67419;37,702822;55,7307;-1;1;
67420;37,445608;55,866647;-1;1;
67421;37,433463;55,804491;-1;1;
67422;37,702822;55,7307;-1;1;
67423;37,445608;55,866647;-1;1;
67424;37,433463;55,804491;-1;1;
67425;37,702822;55,7307;-1;1;
67426;37,445608;55,866647;-1;1;
67427;37,433463;55,804491;-1;1;
67428;37,702822;55,7307;-1;1;
67429;37,445608;55,866647;-1;1;
67430;37,433463;55,804491;-1;1;
67431;37,702822;55,7307;-1;1;
67432;37,445608;55,866647;-1;1;
67433;37,433463;55,804491;-1;1;
67434;37,702822;55,7307;-1;1;
67435;37,445608;55,866647;-1;1;
67436;37,433463;55,804491;-1;1;
67437;37,702822;55,7307;-1;1;
67438;37,445608;55,866647;-1;1;
67439;37,433463;55,804491;-1;1;
67440;37,702822;55,7307;-1;1;
67441;37,445608;55,866647;-1;1;
67442;37,433463;55,804491;-1;1;
67443;37,702822;55,7307;-1;1;
67444;37,445608;55,866647;-1;1;
67445;37,433463;55,804491;-1;1;
67446;37,702822;55,7307;-1;1;
67447;37,445608;55,866647;-1;1;
67448;37,433463;55,804491;-1;1;
67449;37,702822;55,7307;-1;1;
67450;37,445608;55,866647;-1;1;
67451;37,433463;55,804491;-1;1;
67452;37,702822;55,7307;-1;1;
67453;37,445608;55,866647;-1;1;
67454;37,433463;55,804491;-1;1;
67455;37,702822;55,7307;-1;1;
67456;37,445608;55,866647;-1;1;
67457;37,433463;55,804491;-1;1;
67458;37,702822;55,7307;-1;1;
67459;37,445608;55,866647;-1;1;
67460;37,433463;55,804491;-1;1;
67461;37,702822;55,7307;-1;1;
67462;37,445608;55,866647;-1;1;
67463;37,433463;55,804491;-1;1;
67464;37,702822;55,7307;-1;1;
67465;37,445608;55,866647;-1;1;
67466;37,433463;55,804491;-1;1;
67467;37,702822;55,7307;-1;1;
67468;37,445608;55,866647;-1;1;
67469;37,433463;55,804491;-1;1;
67470;37,702822;55,7307;-1;1;
67471;37,445608;55,866647;-1;1;
67472;37,433463;55,804491;-1;1;
67473;37,702822;55,7307;-1;1;
67474;37,445608;55,866647;-1;1;
67475;37,433463;55,804491;-1;1;
67476;37,702822;55,7307;-1;1;
67477;37,445608;55,866647;-1;1;
67478;37,433463;55,804491;-1;1;
67479;37,702822;55,7307;-1;1;
67480;37,445608;55,866647;-1;1;
67481;37,433463;55,804491;-1;1;
67482;37,69852;55,773748;1;1;
67483;37,69852;55,773748;1;1;
67484;37,69852;55,773748;1;1;
67485;37,69852;55,773748;1;1;
67486;37,69852;55,773748;1;1;
67487;37,451609;55,845299;1;1;
67488;37,399578;55,839689;1;1;
67489;37,449462;55,849883;1;1;
67490;37,449093;55,844394;1;1;
67491;37,430633;55,84534;1;1;
67492;37,413556;55,849939;1;1;
67493;37,405732;55,849549;1;1;
67494;37,440964;55,841347;1;1;
67495;37,440775;55,848685;1;1;
67496;37,440236;55,841109;1;1;
67497;37,413556;55,849939;1;1;
67498;37,462317;55,836939;1;1;
67499;37,458795;55,843161;1;1;
67500;37,423626;55,844829;1;1;
67501;37,45213;55,848513;1;1;
67502;37,466098;55,841347;1;1;
67503;37,446048;55,846684;1;1;
67504;37,453477;55,844955;1;1;
67505;37,400369;55,83844;1;1;
67506;37,462523;55,839219;1;1;
67507;37,459891;55,837116;1;1;
67508;37,454007;55,840725;1;1;
67509;37,446515;55,852384;1;1;
67510;37,45699;55,844768;1;1;
67511;37,427219;55,843318;1;1;
67512;37,464248;55,840315;1;1;
67513;37,44232;55,845365;1;1;
67514;37,441556;55,843025;1;1;
67515;37,446874;55,848498;1;1;
67516;37,69852;55,773748;1;1;
67517;37,450576;55,850014;1;1;
67518;37,45195;55,849964;1;1;
67519;37,45195;55,849964;1;1;
67520;37,40327;55,84629;1;1;
67521;37,409262;55,850095;-1;1;
67522;37,40327;55,84629;1;1;
67523;37,409262;55,850095;1;1;
67524;37,409262;55,850095;1;1;
67525;37,405732;55,849549;1;1;
67526;37,421147;55,843485;1;1;
67527;37,421614;55,853142;1;1;
67528;37,405732;55,849549;1;1;
67529;37,424713;55,846088;1;1;
67530;37,405732;55,849549;1;1;
67531;37,406567;55,849994;1;1;
67532;37,425216;55,844682;1;1;
67533;37,406567;55,849994;1;1;
67534;37,436598;55,843828;1;1;
67535;37,425216;55,844682;1;1;
67536;37,40327;55,84629;1;1;
67537;37,438754;55,845501;1;1;
67538;37,411454;55,851156;1;1;
67539;37,430983;55,849302;1;1;
67540;37,429259;55,850621;1;1;
67541;37,421614;55,853142;1;1;
67542;37,413556;55,849939;1;1;
67543;37,41909;55,84537;1;1;
67544;37,421614;55,853142;1;1;
67545;37,421156;55,852263;1;1;
67546;37,438754;55,845501;1;1;
67547;37,436598;55,843828;1;1;
67548;37,424713;55,846088;1;1;
67549;37,417491;55,834836;1;1;
67550;37,421147;55,843485;1;1;
67551;37,420356;55,842064;1;1;
67552;37,409262;55,850095;1;1;
67553;37,430983;55,849302;1;1;
67554;37,41538;55,840144;1;1;
67555;37,438754;55,845501;1;1;
67556;37,421776;55,849352;1;1;
67557;37,421066;55,848756;1;1;
67558;37,41909;55,84537;1;1;
67559;37,413556;55,849939;1;1;
67560;37,420356;55,842064;1;1;
67561;37,405732;55,849549;1;1;
67562;37,423006;55,847917;1;1;
67563;37,409262;55,850095;1;1;
67564;37,420401;55,833759;1;1;
67565;37,415892;55,8371;1;1;
67566;37,399129;55,843394;1;1;
67567;37,424713;55,846088;1;1;
67568;37,409262;55,850095;1;1;
67569;37,409262;55,850095;1;1;
67570;37,43234;55,846684;1;1;
67571;37,69852;55,773748;1;1;
67572;37,416296;55,849337;1;1;
67573;37,43234;55,846684;1;1;
67574;37,421614;55,853142;1;1;
67575;37,405732;55,849549;1;1;
67576;37,69852;55,773748;1;1;
67577;37,445491;55,84721;1;1;
67578;37,399345;55,844223;1;1;
67579;37,43207;55,857144;-1;1;
67580;37,424057;55,854779;-1;1;
67581;37,4243;55,858822;-1;1;
67582;37,427121;55,857695;-1;1;
67583;37,422602;55,858362;-1;1;
67584;37,43207;55,857144;-1;1;
67585;37,424057;55,854779;-1;1;
67586;37,4243;55,858822;-1;1;
67587;37,427121;55,857695;-1;1;
67588;37,422602;55,858362;-1;1;
67589;37,43207;55,857144;-1;1;
67590;37,424057;55,854779;-1;1;
67591;37,4243;55,858822;-1;1;
67592;37,427121;55,857695;-1;1;
67593;37,422602;55,858362;-1;1;
67594;37,43207;55,857144;-1;1;
67595;37,424057;55,854779;-1;1;
67596;37,4243;55,858822;-1;1;
67597;37,427121;55,857695;-1;1;
67598;37,422602;55,858362;-1;1;
67599;37,43207;55,857144;-1;1;
67600;37,424057;55,854779;-1;1;
67601;37,4243;55,858822;-1;1;
67602;37,427121;55,857695;-1;1;
67603;37,422602;55,858362;-1;1;
67604;37,43207;55,857144;-1;1;
67605;37,424057;55,854779;-1;1;
67606;37,4243;55,858822;-1;1;
67607;37,427121;55,857695;-1;1;
67608;37,422602;55,858362;-1;1;
67609;37,43207;55,857144;-1;1;
67610;37,424057;55,854779;-1;1;
67611;37,4243;55,858822;-1;1;
67612;37,427121;55,857695;-1;1;
67613;37,422602;55,858362;-1;1;
67614;37,43207;55,857144;-1;1;
67615;37,424057;55,854779;-1;1;
67616;37,4243;55,858822;-1;1;
67617;37,427121;55,857695;-1;1;
67618;37,422602;55,858362;-1;1;
67619;37,43207;55,857144;-1;1;
67620;37,424057;55,854779;-1;1;
67621;37,4243;55,858822;-1;1;
67622;37,427121;55,857695;-1;1;
67623;37,422602;55,858362;-1;1;
67624;37,43207;55,857144;-1;1;
67625;37,424057;55,854779;-1;1;
67626;37,4243;55,858822;-1;1;
67627;37,427121;55,857695;-1;1;
67628;37,422602;55,858362;-1;1;
67629;37,43207;55,857144;-1;1;
67630;37,424057;55,854779;-1;1;
67631;37,4243;55,858822;-1;1;
67632;37,427121;55,857695;-1;1;
67633;37,422602;55,858362;-1;1;
67634;37,43207;55,857144;-1;1;
67635;37,424057;55,854779;-1;1;
67636;37,4243;55,858822;-1;1;
67637;37,427121;55,857695;-1;1;
67638;37,422602;55,858362;-1;1;
67639;37,43207;55,857144;-1;1;
67640;37,424057;55,854779;-1;1;
67641;37,4243;55,858822;-1;1;
67642;37,427121;55,857695;-1;1;
67643;37,422602;55,858362;-1;1;
67644;37,43207;55,857144;-1;1;
67645;37,424057;55,854779;-1;1;
67646;37,4243;55,858822;-1;1;
67647;37,427121;55,857695;-1;1;
67648;37,422602;55,858362;-1;1;
67649;37,43207;55,857144;-1;1;
67650;37,424057;55,854779;-1;1;
67651;37,4243;55,858822;-1;1;
67652;37,427121;55,857695;-1;1;
67653;37,422602;55,858362;-1;1;
67654;37,43207;55,857144;-1;1;
67655;37,424057;55,854779;-1;1;
67656;37,4243;55,858822;-1;1;
67657;37,427121;55,857695;-1;1;
67658;37,422602;55,858362;-1;1;
67659;37,43207;55,857144;-1;1;
67660;37,424057;55,854779;-1;1;
67661;37,4243;55,858822;-1;1;
67662;37,427121;55,857695;-1;1;
67663;37,422602;55,858362;-1;1;
67664;37,43207;55,857144;-1;1;
67665;37,424057;55,854779;-1;1;
67666;37,4243;55,858822;-1;1;
67667;37,427121;55,857695;-1;1;
67668;37,422602;55,858362;-1;1;
67669;37,43207;55,857144;-1;1;
67670;37,424057;55,854779;-1;1;
67671;37,4243;55,858822;-1;1;
67672;37,427121;55,857695;-1;1;
67673;37,422602;55,858362;-1;1;
67674;37,43207;55,857144;-1;1;
67675;37,424057;55,854779;-1;1;
67676;37,4243;55,858822;-1;1;
67677;37,427121;55,857695;-1;1;
67678;37,422602;55,858362;-1;1;
67679;37,43207;55,857144;-1;1;
67680;37,424057;55,854779;-1;1;
67681;37,4243;55,858822;-1;1;
67682;37,427121;55,857695;-1;1;
67683;37,422602;55,858362;-1;1;
67684;37,43207;55,857144;-1;1;
67685;37,424057;55,854779;-1;1;
67686;37,4243;55,858822;-1;1;
67687;37,427121;55,857695;-1;1;
67688;37,422602;55,858362;-1;1;
67689;37,43207;55,857144;-1;1;
67690;37,424057;55,854779;-1;1;
67691;37,4243;55,858822;-1;1;
67692;37,427121;55,857695;-1;1;
67693;37,422602;55,858362;-1;1;
67694;37,43207;55,857144;-1;1;
67695;37,424057;55,854779;-1;1;
67696;37,4243;55,858822;-1;1;
67697;37,427121;55,857695;-1;1;
67698;37,422602;55,858362;-1;1;
67699;37,43207;55,857144;-1;1;
67700;37,424057;55,854779;-1;1;
67701;37,4243;55,858822;-1;1;
67702;37,427121;55,857695;-1;1;
67703;37,422602;55,858362;-1;1;
67704;37,43207;55,857144;-1;1;
67705;37,424057;55,854779;-1;1;
67706;37,4243;55,858822;-1;1;
67707;37,427121;55,857695;-1;1;
67708;37,422602;55,858362;-1;1;
67709;37,43207;55,857144;-1;1;
67710;37,424057;55,854779;-1;1;
67711;37,4243;55,858822;-1;1;
67712;37,427121;55,857695;-1;1;
67713;37,422602;55,858362;-1;1;
67714;37,43207;55,857144;-1;1;
67715;37,424057;55,854779;-1;1;
67716;37,4243;55,858822;-1;1;
67717;37,427121;55,857695;-1;1;
67718;37,422602;55,858362;-1;1;
67719;37,43207;55,857144;-1;1;
67720;37,424057;55,854779;-1;1;
67721;37,4243;55,858822;-1;1;
67722;37,427121;55,857695;-1;1;
67723;37,422602;55,858362;-1;1;
67724;37,43207;55,857144;-1;1;
67725;37,424057;55,854779;-1;1;
67726;37,4243;55,858822;-1;1;
67727;37,427121;55,857695;-1;1;
67728;37,422602;55,858362;-1;1;
67729;37,43207;55,857144;-1;1;
67730;37,424057;55,854779;-1;1;
67731;37,4243;55,858822;-1;1;
67732;37,427121;55,857695;-1;1;
67733;37,422602;55,858362;-1;1;
67734;37,43207;55,857144;-1;1;
67735;37,424057;55,854779;-1;1;
67736;37,4243;55,858822;-1;1;
67737;37,427121;55,857695;-1;1;
67738;37,422602;55,858362;-1;1;
67739;37,43207;55,857144;-1;1;
67740;37,424057;55,854779;-1;1;
67741;37,4243;55,858822;-1;1;
67742;37,427121;55,857695;-1;1;
67743;37,422602;55,858362;-1;1;
67744;37,43207;55,857144;-1;1;
67745;37,424057;55,854779;-1;1;
67746;37,4243;55,858822;-1;1;
67747;37,427121;55,857695;-1;1;
67748;37,422602;55,858362;-1;1;
67749;37,43207;55,857144;-1;1;
67750;37,424057;55,854779;-1;1;
67751;37,4243;55,858822;-1;1;
67752;37,427121;55,857695;-1;1;
67753;37,422602;55,858362;-1;1;
67754;37,43207;55,857144;-1;1;
67755;37,424057;55,854779;-1;1;
67756;37,4243;55,858822;-1;1;
67757;37,427121;55,857695;-1;1;
67758;37,422602;55,858362;-1;1;
67759;37,43207;55,857144;-1;1;
67760;37,424057;55,854779;-1;1;
67761;37,4243;55,858822;-1;1;
67762;37,427121;55,857695;-1;1;
67763;37,422602;55,858362;-1;1;
67764;37,43207;55,857144;-1;1;
67765;37,424057;55,854779;-1;1;
67766;37,4243;55,858822;-1;1;
67767;37,427121;55,857695;-1;1;
67768;37,422602;55,858362;-1;1;
67769;37,43207;55,857144;-1;1;
67770;37,424057;55,854779;-1;1;
67771;37,4243;55,858822;-1;1;
67772;37,427121;55,857695;-1;1;
67773;37,422602;55,858362;-1;1;
67774;37,43207;55,857144;-1;1;
67775;37,424057;55,854779;-1;1;
67776;37,4243;55,858822;-1;1;
67777;37,427121;55,857695;-1;1;
67778;37,422602;55,858362;-1;1;
67779;37,43207;55,857144;-1;1;
67780;37,424057;55,854779;-1;1;
67781;37,4243;55,858822;-1;1;
67782;37,427121;55,857695;-1;1;
67783;37,422602;55,858362;-1;1;
67784;37,43207;55,857144;-1;1;
67785;37,424057;55,854779;-1;1;
67786;37,4243;55,858822;-1;1;
67787;37,427121;55,857695;-1;1;
67788;37,422602;55,858362;-1;1;
67789;37,43207;55,857144;-1;1;
67790;37,424057;55,854779;-1;1;
67791;37,4243;55,858822;-1;1;
67792;37,427121;55,857695;-1;1;
67793;37,422602;55,858362;-1;1;
67794;37,43207;55,857144;-1;1;
67795;37,424057;55,854779;-1;1;
67796;37,4243;55,858822;-1;1;
67797;37,427121;55,857695;-1;1;
67798;37,422602;55,858362;-1;1;
67799;37,43207;55,857144;-1;1;
67800;37,424057;55,854779;-1;1;
67801;37,4243;55,858822;-1;1;
67802;37,427121;55,857695;-1;1;
67803;37,422602;55,858362;-1;1;
67804;37,43207;55,857144;-1;1;
67805;37,424057;55,854779;-1;1;
67806;37,4243;55,858822;-1;1;
67807;37,427121;55,857695;-1;1;
67808;37,422602;55,858362;-1;1;
67809;37,43207;55,857144;-1;1;
67810;37,424057;55,854779;-1;1;
67811;37,4243;55,858822;-1;1;
67812;37,427121;55,857695;-1;1;
67813;37,422602;55,858362;-1;1;
67814;37,43207;55,857144;-1;1;
67815;37,424057;55,854779;-1;1;
67816;37,4243;55,858822;-1;1;
67817;37,427121;55,857695;-1;1;
67818;37,422602;55,858362;-1;1;
67819;37,43207;55,857144;-1;1;
67820;37,424057;55,854779;-1;1;
67821;37,4243;55,858822;-1;1;
67822;37,427121;55,857695;-1;1;
67823;37,422602;55,858362;-1;1;
67824;37,43207;55,857144;-1;1;
67825;37,424057;55,854779;-1;1;
67826;37,4243;55,858822;-1;1;
67827;37,427121;55,857695;-1;1;
67828;37,422602;55,858362;-1;1;
67829;37,43207;55,857144;-1;1;
67830;37,424057;55,854779;-1;1;
67831;37,4243;55,858822;-1;1;
67832;37,427121;55,857695;-1;1;
67833;37,422602;55,858362;-1;1;
67834;37,43207;55,857144;-1;1;
67835;37,424057;55,854779;-1;1;
67836;37,4243;55,858822;-1;1;
67837;37,427121;55,857695;-1;1;
67838;37,422602;55,858362;-1;1;
67839;37,43207;55,857144;-1;1;
67840;37,424057;55,854779;-1;1;
67841;37,4243;55,858822;-1;1;
67842;37,427121;55,857695;-1;1;
67843;37,422602;55,858362;-1;1;
67844;37,43207;55,857144;-1;1;
67845;37,424057;55,854779;-1;1;
67846;37,4243;55,858822;-1;1;
67847;37,427121;55,857695;-1;1;
67848;37,422602;55,858362;-1;1;
67849;37,43207;55,857144;-1;1;
67850;37,424057;55,854779;-1;1;
67851;37,4243;55,858822;-1;1;
67852;37,427121;55,857695;-1;1;
67853;37,422602;55,858362;-1;1;
67854;37,43207;55,857144;-1;1;
67855;37,424057;55,854779;-1;1;
67856;37,4243;55,858822;-1;1;
67857;37,427121;55,857695;-1;1;
67858;37,422602;55,858362;-1;1;
67859;37,43207;55,857144;-1;1;
67860;37,424057;55,854779;-1;1;
67861;37,4243;55,858822;-1;1;
67862;37,427121;55,857695;-1;1;
67863;37,422602;55,858362;-1;1;
67864;37,43207;55,857144;-1;1;
67865;37,424057;55,854779;-1;1;
67866;37,4243;55,858822;-1;1;
67867;37,427121;55,857695;-1;1;
67868;37,422602;55,858362;-1;1;
67869;37,43207;55,857144;-1;1;
67870;37,424057;55,854779;-1;1;
67871;37,4243;55,858822;-1;1;
67872;37,427121;55,857695;-1;1;
67873;37,422602;55,858362;-1;1;
67874;37,43207;55,857144;-1;1;
67875;37,424057;55,854779;-1;1;
67876;37,4243;55,858822;-1;1;
67877;37,427121;55,857695;-1;1;
67878;37,422602;55,858362;-1;1;
67879;37,43207;55,857144;-1;1;
67880;37,424057;55,854779;-1;1;
67881;37,4243;55,858822;-1;1;
67882;37,427121;55,857695;-1;1;
67883;37,422602;55,858362;-1;1;
67884;37,43207;55,857144;-1;1;
67885;37,424057;55,854779;-1;1;
67886;37,4243;55,858822;-1;1;
67887;37,427121;55,857695;-1;1;
67888;37,422602;55,858362;-1;1;
67889;37,43207;55,857144;-1;1;
67890;37,424057;55,854779;-1;1;
67891;37,4243;55,858822;-1;1;
67892;37,427121;55,857695;-1;1;
67893;37,422602;55,858362;-1;1;
67894;37,43207;55,857144;-1;1;
67895;37,424057;55,854779;-1;1;
67896;37,4243;55,858822;-1;1;
67897;37,427121;55,857695;-1;1;
67898;37,422602;55,858362;-1;1;
67899;37,43207;55,857144;-1;1;
67900;37,424057;55,854779;-1;1;
67901;37,4243;55,858822;-1;1;
67902;37,427121;55,857695;-1;1;
67903;37,422602;55,858362;-1;1;
67904;37,43207;55,857144;-1;1;
67905;37,424057;55,854779;-1;1;
67906;37,4243;55,858822;-1;1;
67907;37,427121;55,857695;-1;1;
67908;37,422602;55,858362;-1;1;
67909;37,43207;55,857144;-1;1;
67910;37,424057;55,854779;-1;1;
67911;37,4243;55,858822;-1;1;
67912;37,427121;55,857695;-1;1;
67913;37,422602;55,858362;-1;1;
67914;37,43207;55,857144;-1;1;
67915;37,424057;55,854779;-1;1;
67916;37,4243;55,858822;-1;1;
67917;37,427121;55,857695;-1;1;
67918;37,422602;55,858362;-1;1;
67919;37,43207;55,857144;-1;1;
67920;37,424057;55,854779;-1;1;
67921;37,4243;55,858822;-1;1;
67922;37,427121;55,857695;-1;1;
67923;37,422602;55,858362;-1;1;
67924;37,43207;55,857144;-1;1;
67925;37,424057;55,854779;-1;1;
67926;37,4243;55,858822;-1;1;
67927;37,427121;55,857695;-1;1;
67928;37,422602;55,858362;-1;1;
67929;37,43207;55,857144;-1;1;
67930;37,424057;55,854779;-1;1;
67931;37,4243;55,858822;-1;1;
67932;37,427121;55,857695;-1;1;
67933;37,422602;55,858362;-1;1;
67934;37,43207;55,857144;-1;1;
67935;37,424057;55,854779;-1;1;
67936;37,4243;55,858822;-1;1;
67937;37,427121;55,857695;-1;1;
67938;37,422602;55,858362;-1;1;
67939;37,43207;55,857144;-1;1;
67940;37,424057;55,854779;-1;1;
67941;37,4243;55,858822;-1;1;
67942;37,427121;55,857695;-1;1;
67943;37,422602;55,858362;-1;1;
67944;37,43207;55,857144;-1;1;
67945;37,424057;55,854779;-1;1;
67946;37,4243;55,858822;-1;1;
67947;37,427121;55,857695;-1;1;
67948;37,422602;55,858362;-1;1;
67949;37,43207;55,857144;-1;1;
67950;37,424057;55,854779;-1;1;
67951;37,4243;55,858822;-1;1;
67952;37,427121;55,857695;-1;1;
67953;37,422602;55,858362;-1;1;
67954;37,43207;55,857144;-1;1;
67955;37,424057;55,854779;-1;1;
67956;37,4243;55,858822;-1;1;
67957;37,427121;55,857695;-1;1;
67958;37,422602;55,858362;-1;1;
67959;37,43207;55,857144;-1;1;
67960;37,424057;55,854779;-1;1;
67961;37,4243;55,858822;-1;1;
67962;37,427121;55,857695;-1;1;
67963;37,422602;55,858362;-1;1;
67964;37,43207;55,857144;-1;1;
67965;37,424057;55,854779;-1;1;
67966;37,4243;55,858822;-1;1;
67967;37,427121;55,857695;-1;1;
67968;37,422602;55,858362;-1;1;
67969;37,43207;55,857144;-1;1;
67970;37,424057;55,854779;-1;1;
67971;37,4243;55,858822;-1;1;
67972;37,427121;55,857695;-1;1;
67973;37,422602;55,858362;-1;1;
67974;37,43207;55,857144;-1;1;
67975;37,424057;55,854779;-1;1;
67976;37,4243;55,858822;-1;1;
67977;37,427121;55,857695;-1;1;
67978;37,422602;55,858362;-1;1;
67979;37,43207;55,857144;-1;1;
67980;37,424057;55,854779;-1;1;
67981;37,4243;55,858822;-1;1;
67982;37,427121;55,857695;-1;1;
67983;37,422602;55,858362;-1;1;
67984;37,43207;55,857144;-1;1;
67985;37,424057;55,854779;-1;1;
67986;37,4243;55,858822;-1;1;
67987;37,427121;55,857695;-1;1;
67988;37,422602;55,858362;-1;1;
67989;37,43207;55,857144;-1;1;
67990;37,424057;55,854779;-1;1;
67991;37,4243;55,858822;-1;1;
67992;37,427121;55,857695;-1;1;
67993;37,422602;55,858362;-1;1;
67994;37,43207;55,857144;-1;1;
67995;37,424057;55,854779;-1;1;
67996;37,4243;55,858822;-1;1;
67997;37,427121;55,857695;-1;1;
67998;37,422602;55,858362;-1;1;
67999;37,43207;55,857144;-1;1;
68000;37,424057;55,854779;-1;1;
68001;37,4243;55,858822;-1;1;
68002;37,427121;55,857695;-1;1;
68003;37,422602;55,858362;-1;1;
68004;37,43207;55,857144;-1;1;
68005;37,424057;55,854779;-1;1;
68006;37,4243;55,858822;-1;1;
68007;37,427121;55,857695;-1;1;
68008;37,422602;55,858362;-1;1;
68009;37,43207;55,857144;-1;1;
68010;37,424057;55,854779;-1;1;
68011;37,4243;55,858822;-1;1;
68012;37,427121;55,857695;-1;1;
68013;37,422602;55,858362;-1;1;
68014;37,43207;55,857144;-1;1;
68015;37,424057;55,854779;-1;1;
68016;37,4243;55,858822;-1;1;
68017;37,427121;55,857695;-1;1;
68018;37,422602;55,858362;-1;1;
68019;37,43207;55,857144;-1;1;
68020;37,424057;55,854779;-1;1;
68021;37,4243;55,858822;-1;1;
68022;37,427121;55,857695;-1;1;
68023;37,422602;55,858362;-1;1;
68024;37,43207;55,857144;-1;1;
68025;37,424057;55,854779;-1;1;
68026;37,4243;55,858822;-1;1;
68027;37,427121;55,857695;-1;1;
68028;37,422602;55,858362;-1;1;
68029;37,43207;55,857144;-1;1;
68030;37,424057;55,854779;-1;1;
68031;37,4243;55,858822;-1;1;
68032;37,427121;55,857695;-1;1;
68033;37,422602;55,858362;-1;1;
68034;37,43207;55,857144;-1;1;
68035;37,424057;55,854779;-1;1;
68036;37,4243;55,858822;-1;1;
68037;37,427121;55,857695;-1;1;
68038;37,422602;55,858362;-1;1;
68039;37,43207;55,857144;-1;1;
68040;37,424057;55,854779;-1;1;
68041;37,4243;55,858822;-1;1;
68042;37,427121;55,857695;-1;1;
68043;37,422602;55,858362;-1;1;
68044;37,43207;55,857144;-1;1;
68045;37,424057;55,854779;-1;1;
68046;37,4243;55,858822;-1;1;
68047;37,427121;55,857695;-1;1;
68048;37,422602;55,858362;-1;1;
68049;37,43207;55,857144;-1;1;
68050;37,424057;55,854779;-1;1;
68051;37,4243;55,858822;-1;1;
68052;37,427121;55,857695;-1;1;
68053;37,422602;55,858362;-1;1;
68054;37,43207;55,857144;-1;1;
68055;37,424057;55,854779;-1;1;
68056;37,4243;55,858822;-1;1;
68057;37,427121;55,857695;-1;1;
68058;37,422602;55,858362;-1;1;
68059;37,43207;55,857144;-1;1;
68060;37,424057;55,854779;-1;1;
68061;37,4243;55,858822;-1;1;
68062;37,427121;55,857695;-1;1;
68063;37,422602;55,858362;-1;1;
68064;37,43207;55,857144;-1;1;
68065;37,424057;55,854779;-1;1;
68066;37,4243;55,858822;-1;1;
68067;37,427121;55,857695;-1;1;
68068;37,422602;55,858362;-1;1;
68069;37,43207;55,857144;-1;1;
68070;37,424057;55,854779;-1;1;
68071;37,4243;55,858822;-1;1;
68072;37,427121;55,857695;-1;1;
68073;37,422602;55,858362;-1;1;
68074;37,43207;55,857144;-1;1;
68075;37,424057;55,854779;-1;1;
68076;37,4243;55,858822;-1;1;
68077;37,427121;55,857695;-1;1;
68078;37,422602;55,858362;-1;1;
